time_ms,device_time_ms,ecg,upper,lower
2605,,448,3000,1000
2605,,401,3000,1000
2605,,443,3000,1000
2605,,433,3000,1000
2605,,498,3000,1000
2605,,435,3000,1000
2605,,445,3000,1000
2627,,447,3000,1000
2627,,445,3000,1000
2628,,445,3000,1000
2628,,442,3000,1000
2628,,405,3000,1000
2628,,443,3000,1000
2628,,443,3000,1000
2628,,447,3000,1000
2628,,441,3000,1000
2628,,442,3000,1000
2650,,446,3000,1000
2650,,436,3000,1000
2650,,447,3000,1000
2650,,446,3000,1000
2650,,443,3000,1000
2650,,445,3000,1000
2650,,432,3000,1000
2650,,442,3000,1000
2650,,443,3000,1000
2651,,441,3000,1000
2673,,441,3000,1000
2673,,450,3000,1000
2673,,442,3000,1000
2673,,447,3000,1000
2673,,444,3000,1000
2673,,433,3000,1000
2673,,442,3000,1000
2673,,450,3000,1000
2673,,438,3000,1000
2673,,444,3000,1000
2695,,445,3000,1000
2695,,444,3000,1000
2695,,496,3000,1000
2695,,446,3000,1000
2695,,446,3000,1000
2695,,438,3000,1000
2695,,446,3000,1000
2696,,439,3000,1000
2696,,441,3000,1000
2696,,396,3000,1000
2718,,443,3000,1000
2718,,427,3000,1000
2718,,455,3000,1000
2718,,461,3000,1000
2718,,432,3000,1000
2718,,450,3000,1000
2718,,425,3000,1000
2718,,442,3000,1000
2718,,448,3000,1000
2718,,441,3000,1000
2740,,446,3000,1000
2740,,446,3000,1000
2740,,464,3000,1000
2740,,443,3000,1000
2740,,414,3000,1000
2740,,442,3000,1000
2740,,448,3000,1000
2740,,445,3000,1000
2740,,442,3000,1000
2740,,443,3000,1000
2768,,446,3000,1000
2768,,455,3000,1000
2768,,439,3000,1000
2768,,439,3000,1000
2768,,445,3000,1000
2768,,438,3000,1000
2768,,438,3000,1000
2768,,446,3000,1000
2768,,447,3000,1000
2768,,448,3000,1000
2798,,450,3000,1000
2798,,443,3000,1000
2798,,442,3000,1000
2798,,448,3000,1000
2798,,441,3000,1000
2798,,439,3000,1000
2798,,443,3000,1000
2798,,445,3000,1000
2798,,441,3000,1000
2798,,461,3000,1000
2810,,453,3000,1000
2810,,445,3000,1000
2810,,442,3000,1000
2811,,443,3000,1000
2811,,435,3000,1000
2811,,443,3000,1000
2811,,438,3000,1000
2811,,446,3000,1000
2811,,443,3000,1000
2811,,442,3000,1000
2834,,444,3000,1000
2834,,435,3000,1000
2834,,441,3000,1000
2834,,446,3000,1000
2834,,451,3000,1000
2834,,420,3000,1000
2834,,444,3000,1000
2834,,434,3000,1000
2834,,446,3000,1000
2834,,419,3000,1000
2856,,466,3000,1000
2857,,436,3000,1000
2857,,445,3000,1000
2857,,438,3000,1000
2857,,447,3000,1000
2857,,441,3000,1000
2857,,443,3000,1000
2857,,441,3000,1000
2857,,442,3000,1000
2857,,446,3000,1000
2879,,448,3000,1000
2880,,442,3000,1000
2880,,457,3000,1000
2880,,448,3000,1000
2880,,439,3000,1000
2880,,448,3000,1000
2880,,442,3000,1000
2880,,441,3000,1000
2880,,433,3000,1000
2880,,449,3000,1000
2902,,439,3000,1000
2902,,448,3000,1000
2902,,445,3000,1000
2902,,443,3000,1000
2902,,443,3000,1000
2902,,445,3000,1000
2902,,441,3000,1000
2903,,446,3000,1000
2903,,441,3000,1000
2903,,442,3000,1000
2926,,432,3000,1000
2926,,446,3000,1000
2926,,445,3000,1000
2926,,444,3000,1000
2926,,448,3000,1000
2926,,467,3000,1000
2926,,443,3000,1000
2926,,448,3000,1000
2926,,442,3000,1000
2926,,444,3000,1000
2948,,437,3000,1000
2948,,443,3000,1000
2948,,442,3000,1000
2948,,443,3000,1000
2948,,454,3000,1000
2948,,419,3000,1000
2949,,450,3000,1000
2949,,444,3000,1000
2949,,434,3000,1000
2949,,434,3000,1000
2971,,432,3000,1000
2972,,473,3000,1000
2972,,445,3000,1000
2972,,445,3000,1000
2972,,400,3000,1000
2972,,433,3000,1000
2972,,443,3000,1000
2972,,438,3000,1000
2972,,448,3000,1000
2972,,439,3000,1000
