time_ms,device_time_ms,ecg,upper,lower
24079,,0,3000,1000
24079,,0,3000,1000
24079,,0,3000,1000
24079,,0,3000,1000
24079,,0,3000,1000
24110,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24111,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24142,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24174,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24205,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24237,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24268,,0,3000,1000
24299,,0,3000,1000
24299,,0,3000,1000
24299,,0,3000,1000
24299,,0,3000,1000
24300,,0,3000,1000
24300,,0,3000,1000
24300,,0,3000,1000
24300,,0,3000,1000
24300,,0,3000,1000
24300,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24331,,0,3000,1000
24362,,0,3000,1000
24362,,0,3000,1000
24363,,0,3000,1000
24363,,0,3000,1000
24363,,0,3000,1000
24363,,0,3000,1000
24363,,0,3000,1000
24363,,0,3000,1000
24363,,0,3000,1000
24363,,0,3000,1000
24394,,0,3000,1000
